fonte,ig_media_id,object_story_id,tipo,data,permalink,legenda
"instagram","18229874779109547","","FEED","2022-04-08T21:43:52+0000","https://www.instagram.com/p/CcGwg7fpvuP/","Representatividade política caminha lado a lado com o desenvolvimento."
"instagram","17912472326447488","","FEED","2022-04-07T21:08:20+0000","https://www.instagram.com/p/CcEHpxIJVAa/","A política faz parte da minha história desde pequeno. Meus pais me ens"
"instagram","17857651136723313","","FEED","2022-04-04T20:09:39+0000","https://www.instagram.com/p/Cb8SjQzp5_d/","Desde que fui convidado para ocupar a função de superintendente da Agê"
"instagram","17859030464717751","","FEED","2022-04-04T16:57:02+0000","https://www.instagram.com/p/Cb78gjnOp9_/","Nossa família convida para a missa de sétimo dia da minha amada vó, ne"
"instagram","17976747307509604","","FEED","2022-04-02T20:13:36+0000","https://www.instagram.com/tv/Cb3Iw2HJUJq/","Assim como na Estrada da Madre, Estrada de Congonhas também terá a red"
"instagram","18022324816369541","","REELS","2022-04-01T21:33:14+0000","https://www.instagram.com/reel/Cb0tYyRJTy2/","A praça do antigo Angeloni será revitalizada e vai receber equipamento"
"instagram","17889370409613959","","FEED","2022-03-31T01:40:01+0000","https://www.instagram.com/p/CbwAYoYOsgS/","Com muita pesar, informo o falecimento da minha avó Eufrasia Silva Col"
"instagram","17912301707451950","","FEED","2022-03-30T22:16:25+0000","https://www.instagram.com/tv/CbvocwIplse/","Capivari de Baixo está comemorando três décadas de emancipação polític"
"instagram","17962382755615431","","REELS","2022-03-28T21:01:30+0000","https://www.instagram.com/reel/CbqWj00pc-H/","Tubarão foi contemplada com uma apresentação da Esquadrilha da Fumaça "
"instagram","17891786867607243","","REELS","2022-03-22T21:09:38+0000","https://www.instagram.com/reel/Cba61GppDQY/","Cerca de 410 litros de água são tratados por segundo em Tubarão para d"
"instagram","17871130751668726","","FEED","2022-03-18T22:11:22+0000","https://www.instagram.com/tv/CbQu9u-lqTn/","A Sanga do Lageado faz parte da minha história. Foi onde cresci e acom"
"instagram","18154491961240848","","REELS","2022-03-16T15:13:45+0000","https://www.instagram.com/reel/CbK0zMVjqTN/","Um dos meus projetos quando vereador era que os tubos viessem antes do"
"instagram","18044019385319587","","FEED","2022-03-10T15:22:13+0000","https://www.instagram.com/p/Ca7ZyPVOD8G/","No Dia do Sogro, meu #tbt é com meu sogro Brunel. Pai e vô amoroso, li"
"instagram","18208554886121247","","REELS","2022-03-08T13:28:07+0000","https://www.instagram.com/reel/Ca2C-38j0A8/","Os tubos vêm antes do asfalto. Esse lema tenho desde quando era veread"
"instagram","17943005449767516","","FEED","2022-03-08T12:01:41+0000","https://www.instagram.com/p/Ca15PtQshFI/","Venho por meio das mulheres da minha vida reforçar meu apoio àquelas q"
"instagram","17853614708722150","","FEED","2022-03-07T15:03:18+0000","https://www.instagram.com/p/CazpPCOu7Pl/","Como foi muito bem pontuado pelo jornalista Arilton Barreiros na sua c"
"instagram","17968027213552028","","REELS","2022-03-06T22:00:01+0000","https://www.instagram.com/reel/CaxznjjjfkF/","A aplicação de medidas compensatórias gera benefício direto e imediato"
"instagram","17883502094626229","","FEED","2022-03-03T22:14:30+0000","https://www.instagram.com/p/CaqHZseJ4Bw/","O #tbt de hoje é uma homenagem antecipada ao Dia 8 de março, uma lembr"
"instagram","17852132756702854","","FEED","2022-03-01T23:00:45+0000","https://www.instagram.com/p/CalDGvXJuyV/","Carnaval em família ❤️❤️❤️"
"instagram","17900654870526876","","FEED","2022-03-01T21:34:26+0000","https://www.instagram.com/p/Cak5OkAJxzB/","Mesmo no Carnaval, obras importantes de pavimentação foram executadas "
"instagram","17903357669383144","","FEED","2022-02-25T21:31:09+0000","https://www.instagram.com/tv/Caalq3hlHqx/","Chegamos a 33,7 mil tubaronenses com o serviço de coleta e tratamento "
"instagram","17895962138536533","","FEED","2022-02-24T23:52:43+0000","https://www.instagram.com/p/CaYRE8pp52h/","Mais uma importante rua começará a ser pavimentada em Tubarão. A ordem"
"instagram","18001324765409544","","FEED","2022-02-24T11:13:23+0000","https://www.instagram.com/p/CaW6LfEO9Ym/","Os moradores da Rua Tenente João Luís Maus, em Tubarão, poderão dar ad"
"instagram","17842366124742619","","REELS","2022-02-22T00:10:23+0000","https://www.instagram.com/reel/CaQkj_apeBL/","Você sabe mesmo o que significa em sua vida a importância do saneament"
"instagram","18194474947153011","","FEED","2022-02-18T21:43:28+0000","https://www.instagram.com/p/CaIlhCjpOxl/","Mais uma semana de trabalho concluída com sucesso. Que o fim de semana"
"instagram","17893802903555115","","FEED","2022-02-14T19:53:36+0000","https://www.instagram.com/p/CZ-Fw2bJTAa/","Uma reportagem do Fantástico veiculada neste domingo (13) abordou as c"
"instagram","18280272259007281","","FEED","2022-02-12T19:58:30+0000","https://www.instagram.com/tv/CZ48rl2pMXr/","Também entrei pra brincadeira da trend 😁 #pepê #pai #marido #tenista "
"instagram","17862596894646001","","FEED","2022-02-10T18:46:31+0000","https://www.instagram.com/p/CZzq6D5p5cr/","Um #tbt direto do fundo do baú, da época em que me aventurava como DJ "
"instagram","17965906561549107","","FEED","2022-02-09T22:21:25+0000","https://www.instagram.com/p/CZxetJVJByv/","A maior riqueza da vida é a família. É a minha base, o meu alicerce, m"
"instagram","17853120305684665","","FEED","2022-02-04T16:45:13+0000","https://www.instagram.com/p/CZkAQa0JTgW/","Meu agradecimento ao amigo Miri Dagostim, secretário de educação de Cr"
"instagram","17912988227480611","","FEED","2022-02-03T15:05:50+0000","https://www.instagram.com/p/CZhQFj-O4VT/","Memórias são lembranças do passado, gratidão pelo presente e expectati"
"instagram","17906555042408683","","FEED","2022-02-01T16:40:04+0000","https://www.instagram.com/p/CZcRSEQJLPO/","Tubarão está entre as 20 cidades catarinenses que mais geraram vagas d"
"instagram","17957462419604342","","FEED","2022-01-26T21:17:33+0000","https://www.instagram.com/p/CZNURLYJBBR/","Muito obrigado a cada pessoa que acredita e compartilha comigo esse ca"
"instagram","17904977795430556","","FEED","2022-01-22T21:30:29+0000","https://www.instagram.com/p/CZDCkYaJBOU/","Almoço com os prefeitos de Garopaba, Júnior de Abreu, e Agnaldo Filipp"
"instagram","17883418835607177","","FEED","2022-01-21T20:59:37+0000","https://www.instagram.com/p/CZAaPYKp8xs/","Tubarão, terra de belezas históricas que merecem ser contempladas. Uma"
"instagram","18265907614071210","","FEED","2022-01-20T17:35:12+0000","https://www.instagram.com/p/CY9eDVMJCa5/","Manu desde sempre visita o papai no trabalho. Minha pequena tá crescen"
"instagram","17920247501138034","","FEED","2022-01-18T22:34:39+0000","https://www.instagram.com/p/CY42u1ROUlv/","Os rios da faixa litorânea de Santa Catarina tiveram uma melhora na qu"
"instagram","18003763195380397","","FEED","2022-01-13T14:45:28+0000","https://www.instagram.com/p/CYrJEGTOUFZ/","2018 foi um ano muito importante pra mim. Não só porque fiz uma intens"
"instagram","17947681156712588","","FEED","2022-01-12T23:05:38+0000","https://www.instagram.com/p/CYpdgdGp2lq/","Os tubaronenses podem ficar tranquilos que a cidade não corre o risco "
"instagram","17954962213590267","","FEED","2022-01-07T21:36:28+0000","https://www.instagram.com/p/CYcbVFos236/","A nova legislação de apoio à produção de carvão vai garantir que o Com"
"instagram","17956914172563199","","FEED","2021-12-31T22:31:36+0000","https://www.instagram.com/p/CYKgEw1JCuY/","Que nesta mudança de ciclo tenhamos muitos motivos para comemorar e ot"
"instagram","17880492587601413","","FEED","2021-12-25T00:12:12+0000","https://www.instagram.com/p/CX4qBYLJTss/","Muita saúde, paz e prosperidade para você e sua família neste Natal e "
"instagram","17945290231657922","","FEED","2021-12-22T22:15:23+0000","https://www.instagram.com/p/CXzTEC4JX40/","Tenho sido muito questionado sobre qual seria meu voto quanto à reform"
"instagram","17914017467232327","","FEED","2021-12-21T12:59:45+0000","https://www.instagram.com/p/CXvurpGuGfR/","Este investimento é uma grande conquista para a comunidade. Revitaliza"
"instagram","17969750023488256","","FEED","2021-12-19T15:51:32+0000","https://www.instagram.com/p/CXq4wCDO8Mh/","A imigração italiana no Sul de Santa Catarina completou 145 anos. Um c"
"instagram","17981475895417095","","FEED","2021-12-18T23:21:56+0000","https://www.instagram.com/p/CXpHf-xLW0F/","Alguém conhece essa fera? O do lado é o Roberto Dinamite."
"instagram","18108442135278921","","FEED","2021-12-17T23:06:33+0000","https://www.instagram.com/p/CXmg8dnJg8F/","É uma honra contar com o apoio do presidente da Câmara de Vereadores d"
"instagram","17914826399310264","","FEED","2021-12-14T21:11:17+0000","https://www.instagram.com/p/CXelXoNpNMN/","#REPOST @lenoticias with @get__repost__app Advogado especializado em D"
"instagram","17915809631159610","","FEED","2021-12-14T01:04:42+0000","https://www.instagram.com/p/CXcbSXgopFr/","Hoje o dia é da princesinha mais nova que Deus me presenteou. O tempo "
"instagram","17936364736789652","","FEED","2021-12-04T19:14:12+0000","https://www.instagram.com/p/CXEoBVSJ_OM/","É gratificante quando podemos expor nossos projetos e sonhos para um p"
"instagram","17908436141254407","","FEED","2021-11-27T15:06:06+0000","https://www.instagram.com/p/CWyKEDUF2_m/","A participação da mulher, sem dúvida, torna a política mais humana e a"
"instagram","18018096358318843","","FEED","2021-11-16T21:55:57+0000","https://www.instagram.com/p/CWWkOTnJ56I/","O Uber e outras plataformas de transporte podem estar com os dias cont"
"instagram","18177522505196972","","FEED","2021-11-14T15:10:32+0000","https://www.instagram.com/p/CWQsPLkpPSh/","O ano está chegando ao fim com extensa agenda e muito apoio a minha pr"
"instagram","17892866813422547","","FEED","2021-10-17T18:13:41+0000","https://www.instagram.com/p/CVI68BKpufc/","E hoje o dia é dela! O melhor de tudo sempre pra você meu amor. Nossa "
"instagram","17895778283376349","","FEED","2021-10-15T18:08:10+0000","https://www.instagram.com/p/CVDwt5WJ2Pf/","E hoje completamos 10 aninhos de casados. Como passa rápido! Construím"
"instagram","17855603270633445","","FEED","2021-10-04T01:53:37+0000","https://www.instagram.com/p/CUlsceDoJZo/","Domingo para curtir o rio Tubarão!"
"instagram","17883290750516196","","FEED","2021-09-16T22:12:12+0000","https://www.instagram.com/tv/CT5g2PgJUqL/","Um investimento que vai ficar para a posteridade. Não me canso de olha"
"instagram","17988104236387780","","FEED","2021-09-15T17:24:04+0000","https://www.instagram.com/p/CT2b0n1J5T2/","Por muito tempo, demos as costas para o nosso rio. Grande parte em raz"
"instagram","17908427495101299","","FEED","2021-09-14T14:02:57+0000","https://www.instagram.com/p/CTzgAuTFNpW/",""
"instagram","17956040845494539","","FEED","2021-09-10T21:54:37+0000","https://www.instagram.com/p/CTqCyjhpef1/","Em breve as obras da praça do remo e rampa náutica estarão concluídas."
"instagram","17923740625733254","","FEED","2021-09-07T12:20:54+0000","https://www.instagram.com/p/CThSxKfllgV/","Viva a Independência do Brasil! Viva a liberdade dos brasileiros!"
"instagram","17919141904887877","","FEED","2021-08-29T00:34:58+0000","https://www.instagram.com/p/CTI207GsBH7/","Transmissão do campeonato de padel @laspalmeras_padel pelo canal @ph._"
"instagram","17861499527598226","","FEED","2021-08-11T23:44:57+0000","https://www.instagram.com/p/CSc_lwVMoXj/","O direito faz parte da minha vida há muitos anos, com muito orgulho, e"
"instagram","17979286012403241","","FEED","2021-08-08T23:28:06+0000","https://www.instagram.com/p/CSVPRrcMin9/","Hj foi o dia de comemorar, junto com minhas filhas, por ter me tornado"
"instagram","17896624805312028","","FEED","2021-08-02T18:27:11+0000","https://www.instagram.com/p/CSFQEfxp3Z5/","A 1ª Festa da Colônia Azambuja 1877, realizada no fim de semana em Ped"
"instagram","18100379281253838","","FEED","2021-07-29T22:52:52+0000","https://www.instagram.com/p/CR7bS6ZMKeT/","Tubarão tem conquistado importantes obras e investimentos que têm feit"
"instagram","17893724882246823","","FEED","2021-07-28T01:56:42+0000","https://www.instagram.com/p/CR2mvgHoCfh/","Participamos hoje de audiência com o Presidente do Tribunal de Justiça"
"instagram","17889101834111323","","FEED","2021-06-05T02:27:01+0000","https://www.instagram.com/p/CPuMFMlpyXD/","Aniversario do nosso Galo. Viajando nao pude dar o abraço nele. Mas do"
"instagram","17886528356287557","","FEED","2021-05-27T11:31:59+0000","https://www.instagram.com/p/CPX_CcnJLd4/","Obrigado, Tubarão, por nos proporcionar uma história de conquistas, su"
"instagram","18146035249165879","","FEED","2021-05-26T21:10:58+0000","https://www.instagram.com/p/CPWcweMpipq/","Assim que estiverem prontas as rampas náuticas sob a passarela Ângelo "
"instagram","17906880139785944","","FEED","2021-05-12T18:06:25+0000","https://www.instagram.com/p/COyEgn9pWR-/","O trecho ainda não pavimentado da Rodovia do Imigrante Italiano, que l"
"instagram","18005273203321613","","FEED","2021-05-05T03:56:03+0000","https://www.instagram.com/p/COehoJOJTq0/","Santa Catarina está de luto pela morte de três crianças e duas profess"
"instagram","18219634420038451","","FEED","2021-04-26T22:21:01+0000","https://www.instagram.com/p/COJU7TdpWEy/","Antigas e importantes reivindicações do sul catarinense foram apresent"
"instagram","18221295412048196","","FEED","2021-04-21T20:04:59+0000","https://www.instagram.com/p/CN8NYr_pYWV/","TIRADENTES E JESUS CRISTO Hoje acordei com minha filha Manuela me inda"
"instagram","17882442155238436","","FEED","2021-04-19T22:16:39+0000","https://www.instagram.com/p/CN3S3SEpGpt/","A pavimentação asfáltica da Rodovia do Imigrante Italiano vai signific"
"instagram","17914022503676541","","FEED","2021-04-15T22:39:13+0000","https://www.instagram.com/p/CNtCRALpKJ5/","O sistema de coleta e tratamento de esgoto já está disponível para 22,"
"instagram","17891187476054048","","FEED","2021-04-04T13:10:33+0000","https://www.instagram.com/p/CNPscTVpS-o/","""Nestes meses sombrios de pandemia, ouçamos o Senhor ressuscitado, que"
"instagram","17890341524055061","","FEED","2021-03-31T18:50:40+0000","https://www.instagram.com/p/CNGAL9Jpv3k/","Competência não falta ao amigo Leodegar Tiscoski para fazer um grande "
"instagram","17924881099553459","","FEED","2021-03-23T22:34:19+0000","https://www.instagram.com/p/CMxza83Jm-1/","USINA DE ASFALTO A Amurel tem muito a ganhar com a usina de asfalto qu"
"instagram","18155253898120375","","FEED","2021-03-22T13:51:55+0000","https://www.instagram.com/p/CMuS1-5JCfF/","“O equilíbrio e o futuro de nosso planeta dependem da preservação da á"
"instagram","17855724143510425","","FEED","2021-03-20T16:46:42+0000","https://www.instagram.com/p/CMpc6dnpQPM/","Não podemos perder a esperança jamais. A vacina é a nossa porta de ent"
"instagram","17918454817593805","","FEED","2021-03-17T22:28:37+0000","https://www.instagram.com/p/CMiWACpJdaE/","Popularizar a energia solar pode significar uma grande economia ao bol"
"instagram","17864497988400273","","FEED","2021-03-08T16:07:24+0000","https://www.instagram.com/p/CMKfOEeJF7V/","Respeito, admiração e reconhecimento é o mínimo que podemos ter pelas "
"instagram","17904795793695024","","FEED","2021-02-13T16:20:11+0000","https://www.instagram.com/p/CLPSZjvpWN_/","A retomada das aulas presenciais é apontada por especialistas como ess"
"instagram","17853888575506235","","FEED","2021-02-08T03:38:18+0000","https://www.instagram.com/p/CLBDLvPpDNr/",""
"instagram","17892731170809257","","FEED","2021-01-12T01:41:20+0000","https://www.instagram.com/p/CJ7UXo8pDOG/","Saudade de jogar um bom padel. De volta a quadras numa peleia com bona"
"instagram","18132297196147214","","FEED","2021-01-01T04:35:58+0000","https://www.instagram.com/p/CJfToDhpl5w/","Um 2021 cheio de saúde e conquistas. 🙏🙏🙏🙏🙏🙏🙏 💥💥💥💥💥💥💥"
"instagram","17865026423290565","","FEED","2020-12-24T19:26:02+0000","https://www.instagram.com/tv/CJMSn_5JgEr/","O ano de 2020 foi diferente, difícil, de superação. Mas não podemos de"
"instagram","17902130170578317","","FEED","2020-11-17T00:31:09+0000","https://www.instagram.com/p/CHq_1japfAV/","Foi uma campanha diferente em razão da pandemia. Mas a dedicação dos e"
"instagram","18108281407175369","","FEED","2020-11-15T00:29:05+0000","https://www.instagram.com/p/CHl2Apep7E7/","Tubarão tem que continuar no caminho do desenvolvimento e os tubaronen"
"instagram","17906689921541850","","FEED","2020-11-14T20:20:33+0000","https://www.instagram.com/p/CHlZkWEpZik/","Castilho merece ser prefeito de Sangão novamente, ao lado de Jaime da "
"instagram","17875355278899645","","FEED","2020-10-26T15:07:13+0000","https://www.instagram.com/p/CGz6m3oJTWf/",""
"instagram","17847087686387310","","FEED","2020-10-17T21:03:42+0000","https://www.instagram.com/p/CGdYP-fpaF5/","Café da manhã pra nossa aniversariante. Parabéns meu amor! 🤩🤩🤩🤩🤩�"
"instagram","17903922955552269","","FEED","2020-09-27T17:38:26+0000","https://www.instagram.com/p/CFpg3CXJJ_B/","Os candidatos progressistas iniciaram oficialmente hoje a jornada para"
"instagram","17910828802500793","","FEED","2020-09-24T18:44:20+0000","https://www.instagram.com/p/CFh6BFVpR7L/","Hoje nosso post vai dedicado aos amigos santistas e gremistas pelo nos"
"instagram","17860324046142522","","FEED","2020-09-18T00:32:39+0000","https://www.instagram.com/p/CFQgUG9J_ge/","Em Treze de Maio, o nome do Progressistas nesta eleição é Gedinho. Bom"
"instagram","17873084536935717","","FEED","2020-09-17T00:51:37+0000","https://www.instagram.com/p/CFN9sF4JC4M/","Dalvania Cardoso e Jandir Soratto são os nomes do Progressistas para d"
"instagram","17913804940477548","","FEED","2020-09-16T18:08:57+0000","https://www.instagram.com/p/CFNPm4KJTBJ/","Defensor de uma gestão mais eficiente dos recursos públicos, o amigo C"
"instagram","17898506953571270","","FEED","2020-09-15T01:30:14+0000","https://www.instagram.com/p/CFI4hNFJYTJ/","Marcos Tibúrcio foi escolhido nesta segunda-feira como o pré-candidato"
"instagram","17843079788380281","","FEED","2020-09-13T14:54:49+0000","https://www.instagram.com/p/CFFLAYRpmqK/","O nome da amiga Márcia Roberg Cargnin (Progressistas) foi oficializado"
"instagram","18159646645037089","","FEED","2020-09-07T15:13:50+0000","https://www.instagram.com/p/CE1wadJpP0g/","O 7 de setembro sempre foi uma data muito importante para o brasileiro"
"instagram","17854958150153857","","FEED","2020-08-10T01:43:35+0000","https://www.instagram.com/p/CDsNbhVA0uk/","Passarela!!! Top dmais"
"instagram","18118136116188937","","FEED","2020-08-10T01:42:38+0000","https://www.instagram.com/p/CDsNUiigpAL/","Galo tomando uma caipa do Dedé! Esse é meu PAIZÃO! Por causa do covid,"
"instagram","17844779243311137","","FEED","2020-08-05T00:44:31+0000","https://www.instagram.com/p/CDfOse0JkKl/","Acabamos de encerrar uma reunião virtual com pré-candidatos e presiden"
"instagram","17850406157196129","","FEED","2020-08-01T20:41:34+0000","https://www.instagram.com/p/CDXEga9plZ2/","Estou muito feliz de ter participado da live do tradicional grupo Cava"
"instagram","17968249240317623","","FEED","2020-07-27T01:38:17+0000","https://www.instagram.com/p/CDIJsdhJrQD/","Daí Vovó! Aqui estao tuas netas, todas lindas, com alegria, com muita "
"instagram","17857529525047317","","FEED","2020-07-12T23:39:52+0000","https://www.instagram.com/p/CCj4_0xJQ16/","Aqui é Fluminense!"
"instagram","17869310386775496","","FEED","2020-05-27T22:10:28+0000","https://www.instagram.com/p/CAtR-hfpJAY/","Tenho muito orgulho de fazer parte da história da minha Cidade Azul. M"
"instagram","17850675722059807","","FEED","2020-05-25T19:42:55+0000","https://www.instagram.com/p/CAn3vWEJ1_w/","Muitos dos alimentos que estão na minha e na sua sua mesa vieram do es"
"instagram","17873942998662776","","FEED","2020-05-11T01:40:18+0000","https://www.instagram.com/p/CAB4twqJfsh/","Desejo a todas as mamães do mundo, felicidades, amor e carinho. Minha "
"instagram","17855020966977377","","FEED","2020-05-06T00:16:25+0000","https://www.instagram.com/p/B_026YFJq9f/","Tubarão e Capivari de Baixo estão em estado de alerta por causa da est"
"instagram","18133706557010444","","FEED","2020-03-18T23:13:35+0000","https://www.instagram.com/p/B95JyzdJbpC/",""
"instagram","17855210413797547","","FEED","2020-02-20T22:07:00+0000","https://www.instagram.com/p/B8zgtjgAZEl/","To andando!!!! Seguraaaa!!"
"instagram","17875414903514293","","FEED","2020-01-03T23:33:22+0000","https://www.instagram.com/p/B64EbDWJ_8g/","Frozzen 2!!! ☃️❄☃️❄☃️❄"
"instagram","17842694302896922","","FEED","2019-12-24T21:45:10+0000","https://www.instagram.com/p/B6eIG2IpeHb/","Desejo um Natal cheio de energia positiva a todos!"
"instagram","17976554416293146","","FEED","2019-12-19T21:01:19+0000","https://www.instagram.com/p/B6RLHXPpu05/","Tratamento do esgoto em Tubarão/SC"
"instagram","17879269906486242","","FEED","2019-12-15T23:02:54+0000","https://www.instagram.com/p/B6HF2XVJU-o/","1 aninho da nossa princesa mais nova. Como sempre sorridente e de bem "
"instagram","17851564741527036","","FEED","2019-08-23T15:18:16+0000","https://www.instagram.com/p/B1guDifpxLZ/","Desejo muito sucesso ao amigo Miri Dagostim durante o período em que e"
"instagram","17860449364438659","","FEED","2019-06-25T19:00:55+0000","https://www.instagram.com/p/BzJMorSpFp7/","Audiência com o presidente do TJ SC, Rodrigo Collaço, o prefeito e o v"
"instagram","17987047780221055","","FEED","2019-04-11T22:04:38+0000","https://www.instagram.com/p/BwIaCp-h-p_/","Visita aos amigos vereadores de Garopaba. Presidente Micheline, Guto e"
"instagram","17910631765285676","","FEED","2019-02-10T14:18:27+0000","https://www.instagram.com/p/BttE_sBBNu_/","Recebemos com grande felicidade o convite para sermos padrinhos de cas"
"instagram","18017125030064672","","FEED","2019-01-15T23:18:43+0000","https://www.instagram.com/p/BsrGJ_dBHW2/","Precisamos urgentemente de um novo Pacto Federativo, com uma divisão d"
"instagram","17981088931165228","","FEED","2018-12-24T17:33:05+0000","https://www.instagram.com/p/Brx1HLdBYRf/","Helena e Manuela. Papai babando!!!"
"instagram","18011879239047248","","FEED","2018-12-20T16:00:56+0000","https://www.instagram.com/p/BrnXYuCh0Gr/","A comunidade do bairro São Cristóvão, em Tubarão, merecidamente ganhou"
"instagram","18003538480022974","","FEED","2018-11-22T23:12:53+0000","https://www.instagram.com/p/BqgCj-Shvaa/","Não podemos fazer de conta que não enxergamos a realidade. O preconcei"
"instagram","17923154539225754","","FEED","2018-11-06T12:30:58+0000","https://www.instagram.com/p/Bp1sYd0hgBi/","Os botos pescadores são patrimônios de nossa região e precisamos busca"
"instagram","17898839566258065","","FEED","2018-10-18T00:07:02+0000","https://www.instagram.com/p/BpDcJFugtBP/","Hoje o dia é da minha amada Bruna. A super mamãe da Manuela e em breve"
"instagram","17926992202209069","","FEED","2018-10-15T15:16:44+0000","https://www.instagram.com/p/Bo9V3WTgW5n/","Só tenho a agradecer aos mestres que passaram por minha vida. Obrigado"
"instagram","17962003303139723","","FEED","2018-10-08T21:20:11+0000","https://www.instagram.com/p/Bor95I8A3FB/","Fizemos uma campanha bonita, limpa, honesta. A caminhada na busca por "
"instagram","17957067553147954","","FEED","2018-10-06T16:09:53+0000","https://www.instagram.com/p/BomQyp_gp61/","A caminhada do time Pepê Collaço deste sábado, em Tubarão, deu o gás q"
"instagram","17971264072097226","","FEED","2018-10-05T21:21:48+0000","https://www.instagram.com/p/BokPsa5AAtJ/","A menos de 48 horas do início da apuração dos votos, o trabalho em bus"
"instagram","17868029722303738","","FEED","2018-10-05T15:27:19+0000","https://www.instagram.com/p/BojnIFZgxbX/","Na manhã desta sexta-feira, conversei com os diretores e colaboradores"
"instagram","17855099041289432","","FEED","2018-10-05T00:03:12+0000","https://www.instagram.com/p/Boh9Xp3ADHs/","Uma pausa na agenda para pedir bênção ao padre Edison 🙏🏻"
"instagram","17854967878289889","","FEED","2018-10-04T21:11:26+0000","https://www.instagram.com/p/BohptjEg2br/","A receptividade às nossas propostas nas empresas tem sido sensacional."
"instagram","17959995868132165","","FEED","2018-10-04T20:20:50+0000","https://www.instagram.com/p/Bohj6-QAqBS/","O voto não é mais obrigatório para a maioria delas, mas as integrantes"
"instagram","17963843824095632","","FEED","2018-10-04T18:19:09+0000","https://www.instagram.com/p/BohV_rpAcEX/","Tirar do papel o projeto da ponte que ligará Tubarão a Capivari de Bai"
"instagram","17925334252205510","","FEED","2018-10-04T13:42:33+0000","https://www.instagram.com/p/Bog2V1oAjQm/","Percorri na manhã desta quinta-feira a principal saída de Tubarão, a a"
"instagram","17924873917201836","","FEED","2018-10-04T12:05:11+0000","https://www.instagram.com/p/BogrMtyg_qf/","A agenda desta quinta-feira iniciou cedo. O primeiro compromisso do di"
"instagram","17895543943251594","","FEED","2018-10-04T01:23:56+0000","https://www.instagram.com/p/Bofh0BzhAMH/","A agenda da noite desta quarta-feira foi intensa. Acompanhado do verea"
"instagram","17923529587212989","","FEED","2018-10-03T22:45:54+0000","https://www.instagram.com/p/BofPOBmhQa8/","Tenho uma história de amizade com o prefeito Joares Ponticelli há muit"
"instagram","17911695784226090","","FEED","2018-10-03T20:07:51+0000","https://www.instagram.com/p/Boe9o8oh3sy/","Visitei mais dois clubes de mães de Tubarão na tarde desta quarta-feir"
"instagram","17922676924217349","","FEED","2018-10-03T18:48:57+0000","https://www.instagram.com/p/Boe0nGBB60L/","Diversas obras viáveis poderiam sair do papel com representatividade e"
"instagram","17985975379005013","","FEED","2018-10-03T14:58:01+0000","https://www.instagram.com/p/BoeaLt9g7Rr/","Complexo médico de referência no sul do estado, a Pró-Vida possui 280 "
"instagram","17983782922041879","","FEED","2018-10-03T13:39:40+0000","https://www.instagram.com/p/BoeRN5uAH0R/","O #TimePepêCollaço vai se reunir em Tubarão neste sábado para uma gran"
"instagram","17987955193005619","","FEED","2018-10-03T02:02:04+0000","https://www.instagram.com/p/BodBYg8Am-6/","Depois de uma maravilhosa reunião de trabalho com mais de 100 lideranç"
"instagram","17977489489073585","","FEED","2018-10-03T00:25:02+0000","https://www.instagram.com/p/Boc2RzgAudi/","Estamos na reta final e o sentimento que fica é o de que todo o esforç"
"instagram","17949515524173046","","FEED","2018-10-02T18:51:44+0000","https://www.instagram.com/p/BocQIlUhewp/","A cinco dias das eleições, continuo a visitar empresas em busca de apo"
"instagram","17958053698135198","","FEED","2018-10-02T16:50:12+0000","https://www.instagram.com/p/BocCOhQB0O6/","Quem vota em candidato de fora, não dá futuro para a nossa região. Só "
"instagram","17983901491051383","","FEED","2018-10-02T16:09:17+0000","https://www.instagram.com/p/Bob9i2bhpow/","A estrada que dá acesso a um dos locais mais belos do estado, a Serra "
"instagram","17983690285021344","","FEED","2018-10-02T00:43:21+0000","https://www.instagram.com/p/BoaTlFLBIgF/","Em São Ludgero, no bairro Divina Providência, convidado pelo Progressi"
"instagram","17969316298118417","","FEED","2018-10-01T23:32:40+0000","https://www.instagram.com/p/BoaLfVch2Io/","Na noite de hoje participei de um fórum promovido pelo Conselho de Pas"
"instagram","17912446810226983","","FEED","2018-10-01T20:09:07+0000","https://www.instagram.com/p/BoZ0MgXhNmZ/","Dando sequência nas visitas às empresas, estive na Unividros, em Tubar"
"instagram","17942286961199401","","FEED","2018-10-01T19:24:33+0000","https://www.instagram.com/p/BoZvGHHBwXu/","O sentimento do voto regional só cresce à medida que as eleições se ap"
"instagram","17910013648243161","","FEED","2018-10-01T19:06:50+0000","https://www.instagram.com/p/BoZtEXbBMLB/","Tenho visitado vários clubes de mães e da melhor idade da região. Na t"
"instagram","17954956219178323","","FEED","2018-10-01T15:02:29+0000","https://www.instagram.com/p/BoZRGqLhMgw/","A seis dias da eleição, estou intensificou as visitas a empresas. Na m"
"instagram","17956089031192981","","FEED","2018-09-30T23:24:16+0000","https://www.instagram.com/p/BoXlu-hgEQ8/","Fui muito bem recebido nesta noite na casa do empresário Claudio Bliss"
"instagram","17955224719150587","","FEED","2018-09-30T16:22:48+0000","https://www.instagram.com/p/BoW1gE5gagu/","Muito boa a receptividade na Festa de São Francisco de Assis, no bairr"
"instagram","17983325167007140","","FEED","2018-09-30T01:42:07+0000","https://www.instagram.com/p/BoVQtsBgRXE/","Fechando o dia de hoje estive na casa dos amigos Cadu e Cris, onde pud"
