ig_media_id,data,tipo,tema,status,motivo,alvo,engajamento,curtidas,comentarios,legenda,permalink
18113246866764507,2026-04-17,REELS,Obras e Entregas,aprovado,obra/entrega (direcionar p/ cidade),Ituporanga,183,168,15,RESULTADO QUE APARECE 👷‍♂️ Aqui não é promessa. É investimento que sa,https://www.instagram.com/reel/DXPmqjdkRsv/
18456018196075876,2025-04-19,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,183,167,16,"TENSÃO ENTRE GIGANTES 🇨🇳🇺🇸 China x EUA… e no meio disso tudo, o Br",https://www.instagram.com/reel/DIpA9Kap7c7/
17923176591006150,2025-01-22,REELS,Obras e Entregas,aprovado,obra/entrega (direcionar p/ cidade),cidade da obra,183,167,16,E O SUL DE SANTA CATARINA? 🧐 Precisamos de investimentos em contençõe,https://www.instagram.com/reel/DFJKJr-yElg/
18260594938180714,2023-03-30,REELS,Institucional / Agenda,removido,fora de 2025-2026,,182,174,8,"Como diz meu sogro Brunel, NOSSO CAPIVARI está de parabéns pelos 31 an",https://www.instagram.com/reel/CqbXlV1jKDy/
18053715775887327,2025-02-01,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,181,177,4,Parabéns amigo @juliogarciasc que seu novo biênio como presidente da A,https://www.instagram.com/p/DFi19ESS6ND/
18060190183903932,2025-01-04,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,181,172,9,Isso é o que desejo a você em 2025! 👏 Alguém que te apoie e ajude a c,https://www.instagram.com/reel/DEZzUZaR98X/
17868448596238091,2024-11-16,REELS,Obras e Entregas,removido,fora de 2025-2026,,181,166,15,Amor aos animais exige responsabilidade! 🐾❤️ Com uma emenda de R$ 150,https://www.instagram.com/reel/DCcl5pXSh3j/
17912213246839639,2023-11-21,REELS,Institucional / Agenda,removido,fora de 2025-2026,,181,160,21,COMENDA DO LEGISLATIVO🏅 Parabéns ao Arilton Barreiros de Souza! 🎉 Co,https://www.instagram.com/reel/Cz4yTFAOvKV/
17963743421640971,2023-10-20,FEED,Institucional / Agenda,removido,fora de 2025-2026,,181,175,6,➡️AS ANDANÇAS COMEÇARAM! É muito bom começar nossas visitas regionais ,https://www.instagram.com/p/CynylxbO1aO/
18013958872642735,2023-06-26,FEED,Institucional / Agenda,removido,fora de 2025-2026,,180,165,15,Qual desses você não sabia? 😅 🍍A roça de abacaxi foi o que mais surp,https://www.instagram.com/p/Ct9vfzXOZeH/
17992633802447037,2023-12-22,REELS,Institucional / Agenda,removido,fora de 2025-2026,,179,148,31,BALANÇO DO ANO! ✅ Primeiro ano de mandato de muito aprendizado e traba,https://www.instagram.com/reel/C1KLn8ZOj-J/
17982580960924935,2023-04-24,REELS,Institucional / Agenda,removido,fora de 2025-2026,,179,168,11,✈️ Estive em Jaguaruna hoje para me colocar à disposição e buscar as m,https://www.instagram.com/reel/CrbpKwvLGaV/
18039129281428278,2025-09-06,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,178,123,55,Deixe sua opinião nos comentários! 👀,https://www.instagram.com/p/DORag_fgBkt/
18044912045492981,2024-11-14,REELS,Institucional / Agenda,removido,fora de 2025-2026,,176,158,18,"Que trabalho lindo! 🧩 Dedicação, união e perseverança pela causa auti",https://www.instagram.com/reel/DCXRElYysgo/
17912917602140877,2025-06-29,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,175,146,29,🗞️Confere as notícias da semana! ➡️,https://www.instagram.com/p/DLfiKpxO5i2/
18074181136912513,2025-06-04,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,175,166,9,"Parabéns pelos 130 anos, Colégio São José! 🎉 Tive a honra de estudar ",https://www.instagram.com/reel/DKfKnJ1ObYy/
17996450351605700,2024-03-16,REELS,Saúde,removido,fora de 2025-2026,,175,147,28,NOVIDADES PARA HOSPITAL DE LAGUNA! 🏥 Orgulhosos de anunciar as melhor,https://www.instagram.com/reel/C4lNs85O2fh/
17970682007328315,2023-03-20,REELS,Institucional / Agenda,removido,fora de 2025-2026,,175,164,11,Vem me conhecer um pouquinho melhor! 🙌🚀 #politico #santacatarina #de,https://www.instagram.com/reel/CqBlsWPj7Dj/
18044851532787271,2026-06-21,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,174,149,25,FOI LINDO! ✨🚀 Mais de 400 lideranças de todas as regiões de Santa Cat,https://www.instagram.com/p/DZ2lzp1ADtR/
18318467422300041,2025-07-10,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,174,169,5,"👏Parabéns Sr. Lindomar Cardoso Tournier, exemplo de vitalidade, talen",https://www.instagram.com/p/DL8GKwdpdqJ/
18046499393069092,2024-10-17,REELS,Institucional / Agenda,removido,fora de 2025-2026,,174,151,23,"Hoje é o dia dela. 💕 Do meu amor, aquela que está sempre ao meu lado.",https://www.instagram.com/reel/DBPOme6y-1j/
18060009598552658,2024-07-10,REELS,Institucional / Agenda,removido,fora de 2025-2026,,174,143,31,FOFOCA BOA! 💥 R$ 5 Milhões serão anunciados amanhã pela Bancada do su,https://www.instagram.com/reel/C9QXYQPpHE6/
18097839826332353,2023-11-01,REELS,Obras e Entregas,removido,fora de 2025-2026,,174,152,22,PRAZOS DEFINIDOS PRA ATUALIZAÇÃO DO PROJETO DA REDRAGAGEM DO RIO TUBAR,https://www.instagram.com/reel/CzHftoEuECa/
18073214578668233,2025-04-01,FEED,Autismo / TEA,aprovado,TEA/autismo (fica todos),Público autismo / SC,173,151,22,AUTISMO DEFENDIDO COM AÇÕES! 🧩👊 Cada pessoa autista trilha uma jorna,https://www.instagram.com/p/DH5-3xUOghS/
18000259373242976,2024-02-29,FEED,Institucional / Agenda,removido,fora de 2025-2026,,173,161,12,"O #tbt que a gente gosta: Família, Flusão e Emoção!🇮🇹",https://www.instagram.com/p/C38ZXJ8O8qy/
18349447771164825,2025-10-25,FEED,Esporte,removido,esporte sem realização,,172,166,6,ORGULHO E DISCIPLINA 🥋💙 O esporte é um dos caminhos mais bonitos pra,https://www.instagram.com/p/DQPAXW6ACEL/
17962663766396911,2023-07-06,REELS,Institucional / Agenda,removido,fora de 2025-2026,,172,158,14,Respondendo alguns comentários! Aqui o debate é sério e gostamos de sa,https://www.instagram.com/reel/CuXsvuoN2Jw/
18084291196848335,2025-08-10,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,169,164,5,Feliz dia dos pais para todos 💙,https://www.instagram.com/p/DNL08XhpN1o/
18388216648190849,2025-06-20,FEED,Educação,avaliar,sem regra (revisar),,169,149,20,"Não é sobre obediência, É SOBRE EDUCAÇÃO! 📚 Nosso projeto de Educação",https://www.instagram.com/p/DLIILZJuBNA/
18028646986480285,2023-03-13,REELS,Obras e Entregas,removido,fora de 2025-2026,,169,156,13,A redragagem é uma obra que temos que debater! 🗣️ Vai impactar na vid,https://www.instagram.com/reel/Cpv4BANjp3F/
18066972350364107,2026-05-18,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,168,160,8,"“Made in China” AQUI É MADE IN BRASIL!!!🇧🇷⚡ A EIKTO, instalada em La",https://www.instagram.com/reel/DYewg67grRe/
17984635001331316,2023-07-18,FEED,Institucional / Agenda,removido,fora de 2025-2026,,168,162,6,Bastidores são massa! 🎬 É aqui que o @luizprrudencio me segura pra qu,https://www.instagram.com/p/Cu2bMiYJIBm/
17953143926841025,2025-07-12,REELS,Cultura e Tradição,avaliar,sem regra (revisar),,167,164,3,Festa junina do Colégio São José! 🌽🎉 Aproveitando esse tempinho pra ,https://www.instagram.com/reel/DMBQQcwJdlX/
17871109868856905,2023-03-16,FEED,Institucional / Agenda,removido,fora de 2025-2026,,167,158,9,#tbt do alicerce da minha vida no dia de Corpus Cristi! ❤️,https://www.instagram.com/p/Cp3YTvFO4zG/
18022440161175873,2024-05-17,REELS,Institucional / Agenda,removido,fora de 2025-2026,,166,145,21,MIGRAÇÃO DO RIO GRANDE DO SUL PARA SANTA CATARINA! 🙏 Vamos pensar e e,https://www.instagram.com/reel/C7Fd8RIOqXM/
17928193791026673,2025-10-04,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,165,158,7,MAIS CUIDADO COM A NOSSA GENTE 🚐💙 Praia Grande ganhou mais do que um,https://www.instagram.com/reel/DPZvCR3kagJ/
18291242593283714,2025-10-03,REELS,Obras e Entregas,aprovado,obra/entrega (direcionar p/ cidade),Garopaba,164,151,13,GAROPABA NO ASFALTO! 🛣️🚧 Mais investimentos para melhorar a mobilida,https://www.instagram.com/reel/DPWo86PDZA6/
18191464510280324,2023-08-02,REELS,Institucional / Agenda,removido,fora de 2025-2026,,164,141,23,"PRESTAR CONTAS 🎯 Muito trabalho, aprendizado e dedicação. Espero que ",https://www.instagram.com/reel/CvdSWzAMf40/
18092490871665886,2025-09-13,REELS,Institucional / Agenda,avaliar,sem regra (revisar),,163,149,14,Faz o café que eu to chegando! ☕️🚀,https://www.instagram.com/reel/DOjBG9xDRyZ/
17915584965318386,2026-03-18,FEED,Institucional / Agenda,avaliar,sem regra (revisar),,162,144,18,"MENOS CUSTO, MAIS CUIDADO COM OS HOSPITAIS☀️🏥 Aprovamos na Alesc um p",https://www.instagram.com/p/DWCkUfKgRkT/
18046241630204994,2025-06-18,REELS,Autismo / TEA,aprovado,TEA/autismo (fica todos),Público autismo / SC,162,137,25,"AUTISMO É PRIORIDADE! 💙 O autismo não tem cara, mas tem realidade e e",https://www.instagram.com/reel/DLDi5nQJRd6/
18013706162167050,2024-02-14,REELS,Institucional / Agenda,removido,fora de 2025-2026,,162,113,49,🗣️LAGUNA MERECE RESPEITO! Tem muita gente que curtiu o carnaval de la,https://www.instagram.com/reel/C3VZO9BuTtn/
18275936479117093,2023-03-23,FEED,Institucional / Agenda,removido,fora de 2025-2026,,161,144,17,🔊O projeto do reajuste do salário mínimo regional foi aprovado por un,https://www.instagram.com/p/CqJWBW6uLF1/
