ig_media_id,data,tipo,tema,conexao_pontual,curtidas,comentarios,engajamento,legenda,permalink
17976352304290615,2023-04-09,FEED,Institucional,sim,117,4,121,É tempo de celebrar a vida! Feliz Páscoa! ✨,https://www.instagram.com/p/Cq0KQsXOnHT/
17892785843942233,2023-12-04,FEED,Institucional,sim,116,4,120,Parabéns a Luciana Ceretta por receber o título de cidadã catarinense ,https://www.instagram.com/p/C0cwUJru-Vj/
18365448976151131,2025-08-13,REELS,Institucional,,114,5,119,Trabalhamos muito e com sorriso no rosto porque fazemos o que a gente ,https://www.instagram.com/reel/DNTwHkYJn4G/
18012777398535033,2025-05-13,FEED,Institucional,,113,6,119,UNIÃO PROGRESSISTA! ⤴️ Deixe sua dúvida aqui🙌,https://www.instagram.com/p/DJmpZLWJKWU/
18026994659437276,2025-04-14,REELS,Institucional,,111,8,119,"MORRO DOS CAVALOS VAI TRANCAR DE NOVO? 👀 Com as chuvas, o trecho volt",https://www.instagram.com/reel/DIbw60lO7Xl/
18308146261191103,2023-11-15,FEED,Esporte,,117,2,119,INCENTIVAR CRIANÇAS AO ESPORTE! ⚽️🥎🏃 É isso que aprendi com meus ano,https://www.instagram.com/p/CzrSti_u3RO/
18070245856406831,2023-08-29,FEED,Institucional,,118,1,119,"+ um dia de trabalho, + um dia corrido, com a certeza de estar no cami",https://www.instagram.com/p/CwixX6LOY51/
17993396914819727,2023-05-17,FEED,Obras/Entregas,,112,7,119,Uma obra tão importante quanto a Rodovia Ageu Medeiros deve ter sua de,https://www.instagram.com/tv/CsW2MW1oaca/
18088031320581318,2025-03-14,FEED,Institucional,,110,8,118,TAVA TRABALHANDO POR SC 🫡🚀 Os catarinenses merecem nossa dedicação m,https://www.instagram.com/p/DHMPKNLp3yu/
17973933017824137,2025-02-26,FEED,Institucional,,115,3,118,Bancada Progressistas sempre unida! 🚀🎯 📸 @brunocollaco,https://www.instagram.com/p/DGjWBgOpY4Z/
18029998100262850,2024-09-03,REELS,Institucional,,114,4,118,PROJETO DA REESTRUTURAÇÃO DO PORTO DE LAGUNA ✍️ Nossa Bancada do Sul s,https://www.instagram.com/reel/C_eGg3hy3Rp/
18163721599429965,2026-05-24,FEED,Cultura/Tradicao,,115,2,117,FORTALECENDO NOSSAS RAÍZES 🌾✨ Que alegria participar dessa linda feir,https://www.instagram.com/p/DYvNMOEAP9N/
17858706549405553,2025-04-22,FEED,Autismo/TEA,,105,12,117,ABRIL AZUL 🩵 Defendendo o autismo por mais inclusão!,https://www.instagram.com/p/DIw7aPjJaLp/
18354301483138117,2024-09-25,FEED,Institucional,,108,9,117,APOIE NOSSO TIME! 1️⃣1️⃣✅,https://www.instagram.com/p/DAV7uqrulM0/
18079990603421130,2024-04-25,REELS,Institucional,,106,11,117,ATENÇÃO! 👀 O projeto do Morro dos Cavalos está recebendo atenção prio,https://www.instagram.com/reel/C6MxqZGu7nT/
17917262102902179,2024-03-26,FEED,Institucional,,110,7,117,"Progressistas, em frente! 🚀 #progressistas #progressistassc #pepecoll",https://www.instagram.com/p/C4_cUbsOppS/
17978664782065192,2023-05-23,FEED,Institucional,sim,114,3,117,"Quero desejar um feliz aniversário pro companheiro de partido, amigo e",https://www.instagram.com/p/CsmbkoluKXr/
18338110306164475,2025-08-03,FEED,Obras/Entregas,,111,5,116,"NA ESTRADA! 🚙💨🙅‍♂️ Essa semana foi de estrada, encontros e escutand",https://www.instagram.com/p/DM5ykF-JsLf/
17970293516602549,2024-05-20,FEED,Autismo/TEA,,106,10,116,INSCRIÇÕES ESTÃO ABERTAS! 💥🧩 Seminário Estadual de Autismo - diagnós,https://www.instagram.com/p/C7NMjd0uTPu/
17858313666113303,2024-03-22,REELS,Institucional,,109,7,116,MAIS DE 800 PESSOAS! ✨🧩 A cidade de Tubarão discutiu e aprendeu sobre,https://www.instagram.com/reel/C40464BO-Sg/
17994068918366129,2023-11-07,REELS,Obras/Entregas,,111,5,116,2️⃣OBRAS IMPORTANTES!⬇️ 🛣️ Repasse para revitalização do acesso Sul d,https://www.instagram.com/reel/CzWXvGfOi3b/
17937541268680143,2023-06-30,FEED,Atualidades,,64,52,116,Quero muito saber sua opinião sobre isso! Deixa aqui! ⬇️ #bolsonaro #l,https://www.instagram.com/p/CuH7dhQuME2/
18058266275395424,2026-03-05,FEED,Institucional,,100,15,115,Por que todas as mensagens trocadas entre Moraes e Vorcaro eram apagad,https://www.instagram.com/p/DVhQoOWgP7x/
18068490251129438,2025-12-23,REELS,Institucional,,114,1,115,Mais um importante equipamento entregue através do nosso mandato! 💪🚜,https://www.instagram.com/reel/DSnD0FWgOpD/
17855634507446603,2025-06-10,REELS,Institucional,,105,10,115,APROVADO NA CCJ ✅ Agora nosso projeto irá pras próximas comissões. Seg,https://www.instagram.com/reel/DKvKD2wp8m6/
18051156997809687,2024-07-28,FEED,Institucional,,98,17,115,PRONTOS PARA FAZER A DIFERENÇA! 🚀 As convenções confirmam: a campanha,https://www.instagram.com/p/C9-uXNcJqWi/
17983734890686239,2024-07-08,REELS,Educacao,,98,17,115,TRANSFORMAÇÃO SOCIAL 👏 🌟 Hoje encerramos o ciclo de seminários sobre,https://www.instagram.com/reel/C9LBw85J9_n/
17872569948578753,2026-03-26,REELS,Institucional,,106,8,114,#TBT QUE VIRA COMPROMISSO 🐾 Hoje é dia de lembrar… mas também de refo,https://www.instagram.com/reel/DWXZ9N9DTsn/
18034296971380057,2024-12-15,REELS,Institucional,,113,1,114,Making off da série Senna!!!,https://www.instagram.com/reel/DDmiJRKuvXL/
17965722428687710,2024-11-07,REELS,Institucional,,105,9,114,"Boas notícias para Santa Catarina! 📰🚀 A empresa argentina IMAP, espe",https://www.instagram.com/reel/DCFo83RuVwA/
17952193286695055,2023-10-26,REELS,Institucional,,108,6,114,EM DEFESA DOS CATARINENSES! 🫡 No debate sobre os fenômenos climáticos,https://www.instagram.com/reel/Cy4BLR7Oi1u/
18037902010463838,2023-05-18,REELS,Obras/Entregas,,108,6,114,Defendo a pavimentação da Rodovia Ageu Medeiros com unhas e dentes! 💪,https://www.instagram.com/reel/CsZjeJqpjV1/
17907651342183719,2025-07-04,FEED,Institucional,,102,11,113,PRA CIMA FLUMINENSE! Hoje o clima é esse e não tem jeito: EU VOU FICAR,https://www.instagram.com/p/DLsjV-AJyvL/
17983514900399480,2023-10-07,REELS,Institucional,,107,6,113,CUIDE-SE! ☔️As chuvas estão se agravando em todo o estado. Estou em co,https://www.instagram.com/reel/CyGNC9GOl4y/
17989094945082662,2023-06-12,FEED,Institucional,,105,8,113,Nós! ♥️ @brubrunelcollaco,https://www.instagram.com/p/CtZ92ktJi5B/
17973431757097511,2026-07-06,REELS,Educacao,,96,16,112,"UNIFORME É DIGNIDADE! 🧥📚 Em Painel, tivemos a alegria de participar ",https://www.instagram.com/reel/Dadyg4DpJ2-/
18118406194395961,2024-10-12,FEED,Institucional,sim,112,0,112,Feliz dia das crianças! 🫶,https://www.instagram.com/p/DBBruQ_OApq/
17998037021107241,2023-09-01,REELS,Institucional,,109,3,112,CONEXÃO ENTRE POLÍTICOS E EMPREENDEDORES! 🤝 Os modais auxiliam o dese,https://www.instagram.com/reel/CwqiPpaOxLJ/
17974284401142085,2023-05-30,FEED,Institucional,,110,2,112,"✨ Como regionalista comprometido, estou empenhado em transformar proje",https://www.instagram.com/p/Cs4lAGypeH1/
17994029038756371,2023-05-02,FEED,Institucional,,109,3,112,✈️AEROPORTO REGIONAL DE JAGUARUNA! ⬆️ Arrasta pro lado e confere. ✅ #a,https://www.instagram.com/p/CrwKNe1uVX9/
18249990328249093,2024-09-15,REELS,Institucional,,99,12,111,VALORIZAR A NOSSA REGIÃO!🌍✨ É sobre unir forças para o desenvolviment,https://www.instagram.com/reel/C_8RYnbuztJ/
17995660532380398,2024-04-18,REELS,Educacao,,101,10,111,🌟INVESTIMENTO EM INCLUSÃO! Apae de Capivari de Baixo está fazendo um ,https://www.instagram.com/reel/C56zooQOaA9/
18035675533564914,2023-09-28,REELS,Institucional,,105,6,111,🗣️PREFEITOS E VICES! Nosso mandato tem que ter a participação de noss,https://www.instagram.com/reel/CxwAer4uI_q/
17938319561667552,2023-06-01,REELS,Institucional,,101,10,111,O poder transformador da adoção! 💙✨ Debater sobre esse tema tão impor,https://www.instagram.com/reel/Cs9WZ6FNln_/
18049256462695352,2026-02-02,REELS,Institucional,,103,7,110,TRABALHO SEM PAUSA 🚧✈️ Praia? Quase não se vê… Quando o compromisso é,https://www.instagram.com/reel/DURbC3cAEh2/
18111238474581475,2025-11-01,REELS,Institucional,,103,7,110,💬 Uma das melhores partes de ser deputado é poder lutar pelos municíp,https://www.instagram.com/reel/DQhyniJAWtr/
18150438484361562,2025-02-20,FEED,Institucional,,106,4,110,📌 É nas comissões que analisamos os projetos! Antes de uma lei ser ap,https://www.instagram.com/p/DGTxoQOyDgf/
18079520242882866,2025-10-31,REELS,Institucional,,102,7,109,Prestando contas em Gaspar! Seguimos com o compromisso de estar perto ,https://www.instagram.com/reel/DQeB7ucgDU8/
18052103236577090,2024-05-13,FEED,Institucional,,99,10,109,Sofremos com medidas unilaterais que não levam em consideração as comu,https://www.instagram.com/p/C667RYJu3Jj/
17885436431959767,2023-11-17,REELS,Autismo/TEA,,104,5,109,DEFENDO E ME EMOCIONO EM DEFESA DA PESSOA COM ESPECTRO AUTISTA! 🧩🤝 A,https://www.instagram.com/reel/CzunVEiIuHQ/
17905623456185498,2026-02-04,REELS,Obras/Entregas,,104,4,108,"OBRA QUE TRANSFORMA VIDAS EM IÇARA 🚧 A Rua 17 de Dezembro, no Loteame",https://www.instagram.com/reel/DUVuUh_gCd0/
17916737262131464,2025-07-15,REELS,Institucional,,97,11,108,📍 Capivari de Baixo precisa de reforço no Judiciário! Hoje levamos ao,https://www.instagram.com/reel/DMIzO3PucMt/
18019162729601083,2023-06-02,REELS,Cultura/Tradicao,,98,10,108,A ADOÇÃO DESPERTA SORRISOS! 👏😃 O seminário de adoção foi um sucesso ,https://www.instagram.com/reel/CtATc55semj/
17864449188629223,2026-05-29,REELS,Obras/Entregas,,102,5,107,"ONDE A DONA ALZA FALOU, TÁ FALADO! 🚜🛣️ Mais uma conquista importante",https://www.instagram.com/reel/DY72zyzOl2L/
17994435353430689,2024-04-30,REELS,Institucional,,90,17,107,GAFE COMETIDA! 👀 Mas 100 mil foram destinados a rede feminina! 💖 Nos,https://www.instagram.com/reel/C6Y1LUIuRhS/
18190302202314986,2026-03-06,REELS,Institucional,,90,16,106,COMUNIDADE UNIDA 🤝 Foi uma alegria participar da inauguração do Centr,https://www.instagram.com/reel/DVi7hANjcWN/
18061967650981168,2025-03-20,FEED,Institucional,,103,3,106,SAUDADES MINHAS MENINAS 💕 Papai já tá chegando e com novidades pra to,https://www.instagram.com/p/DHb-0KUO2Xk/
18041457665033379,2024-12-25,FEED,Institucional,sim,100,6,106,FELIZ NATAL! 🎁🎄,https://www.instagram.com/p/DEAL9DjOPVD/
17860258446146821,2024-07-15,FEED,Institucional,,91,15,106,DESENVOLVIMENTO LOCAL 🚧 É fundamental que nossas comunidades sejam es,https://www.instagram.com/p/C9cjsT3JAxX/
18087066406435724,2024-04-26,REELS,Saude,,96,10,106,🏥A defesa do Hospital Nossa Senhora da Conceição é crucial diante das,https://www.instagram.com/reel/C6PDviFOWi4/
17973538007439734,2023-10-20,REELS,Institucional,,99,7,106,ARREGAÇANDO AS MANGAS EM CRICIÚMA! 👊🏼 Um dia lotado de agendas por C,https://www.instagram.com/reel/CyoyHq7OHUL/
17892205161281065,2025-07-28,FEED,Esporte,,93,12,105,"🏃‍♀️⚽ O esporte transforma, inspira e ensina. É no jogo, na disciplin",https://www.instagram.com/p/DMqkJhaJLFn/
18032916341372165,2025-05-20,REELS,Institucional,,94,11,105,PRESTAÇÃO DE CONTAS NA ACIT ✍️ Mais de R$ 56 milhões investidos no Sul,https://www.instagram.com/reel/DJ413Y1pibY/
18063081418983428,2025-03-29,FEED,Cultura/Tradicao,,102,3,105,LA BELLA POLENTA! 🍽️🇮🇹 Nada como uma boa polenta pra esquentar o co,https://www.instagram.com/p/DHyRBGBOa-4/
17962303685696046,2024-01-11,FEED,Institucional,,104,1,105,PRA COMEÇAR O ANO INSPIRADO! 🌸💪 Elas que apoiam umas as outras em mo,https://www.instagram.com/p/C19n2GTK55o/
17982336508976677,2023-05-11,FEED,Saude,,99,6,105,"Unidos pela saúde pública, Zé Gotinha, eu e o Deputado Napoleão estamo",https://www.instagram.com/p/CsHT8q_uPci/
18004115464640861,2023-04-06,FEED,Institucional,,96,9,105,Um #tbt recente e marcante de inclusão.🧩 Nosso evento de lançamento d,https://www.instagram.com/p/CqtdthmOsca/
17898461054854258,2023-09-15,REELS,Institucional,,100,4,104,➡️As políticas públicas são fundamentais para alcançar os melhores res,https://www.instagram.com/reel/CxOlOj_uiUd/
18051804830535729,2026-07-15,FEED,Obras/Entregas,,94,9,103,🚧 A SOLUÇÃO QUE O SUL DE SC PRECISA A interdição da Ponte Anita Garib,https://www.instagram.com/p/Da09rj3oIHb/
18179658466375096,2026-07-10,FEED,Rural/Agro,,101,2,103,Vai uma cuca quentinha aí? 😋 A FEAGRO já está movimentando Braço do N,https://www.instagram.com/p/DaoHcxAJg_X/
18119722759752639,2026-06-19,REELS,Rural/Agro,,95,8,103,O BRASIL ENTRA EM CAMPO. QUEM GANHA É A NOSSA REGIÃO 🇧🇷⚽ Hoje a sele,https://www.instagram.com/reel/DZxrSvfMEvq/
17948534988089425,2026-01-19,REELS,Obras/Entregas,,98,5,103,A MELHOR COISA QUE TEM: Ver a obra pronta do recurso que enviamos! 🚀 ,https://www.instagram.com/reel/DTsZKEEgHwo/
18111932266559003,2026-01-04,FEED,Atualidades,,85,18,103,🇻🇪 VENEZUELA: DO OURO NEGRO À CRISE HUMANITÁRIA 🛢️🔥 Já foi chamada,https://www.instagram.com/p/DTGOIhkgN1D/
17928987698935529,2025-05-05,FEED,Institucional,,96,7,103,Política de verdade é assim! 🎯,https://www.instagram.com/p/DJSlu47pky0/
18060331702956424,2025-02-25,REELS,Institucional,,97,6,103,"Direto da Eikto, a maior empresa de baterias de lítio do MUNDO! 🌍🔥 ✅",https://www.instagram.com/reel/DGgQ44GJ5LW/
17943383852867798,2024-10-25,REELS,Institucional,,99,4,103,Trabalhando pelo Sul de Santa Catarina! 💪 Questionamos o andamento da,https://www.instagram.com/reel/DBjX19IuNkg/
17969281775480698,2023-10-06,REELS,Institucional,,98,5,103,"SALVAR VIDAS NÃO É PRA QUALQUER UM! 🚒👩‍🚒 Ver de perto a dedicação, ",https://www.instagram.com/reel/CyEqqN-O_6g/
17931738071607010,2023-06-09,REELS,Institucional,,101,2,103,"Nada de FERIADO! 😱 Trabalhando a toda hora, em todo lugar, os momento",https://www.instagram.com/reel/CtSRxrPJB3i/
17942776067513010,2023-05-14,FEED,Institucional,,97,6,103,Nossa Manu e Lelê têm muita sorte em ter uma mãe como você. És uma mãe,https://www.instagram.com/p/CsOelLPOFFr/
17874186462532390,2026-02-19,FEED,Obras/Entregas,,100,2,102,O trabalho não para e as entregas também não! 😉,https://www.instagram.com/p/DU9BO4LAbef/
18485448172060293,2025-02-15,FEED,Institucional,,96,6,102,NOSSA DEFESA PELO CARATINENSE NAS FILAS! 🛣️💥 Arrasta pro lado e conf,https://www.instagram.com/p/DGGRg2bON5-/
17939682827591684,2023-07-20,REELS,Obras/Entregas,,102,0,102,Na Barra do molhes só deu frio e botos! 🥶🐬 📍 Laguna #laguna #moles ,https://www.instagram.com/reel/Cu7k5VNsjxh/
17934451457677851,2023-06-21,REELS,Saude,,96,6,102,"🎀Mulheres inspiradoras da Rede Feminina do Câncer, unidas em busca de",https://www.instagram.com/reel/CtxQTnsLzV_/
18153553147427809,2026-01-23,REELS,Obras/Entregas,,93,8,101,🚀 Rio Fortuna segue avançando! Mais investimentos chegando para fazer,https://www.instagram.com/reel/DT2e9D7gLOL/
18214791166308873,2025-11-08,FEED,Autismo/TEA,,92,9,101,•• O Censo do Autismo não é estatística — é dignidade! A invisibilidad,https://www.instagram.com/p/DQzrj1lEQ6N/
17984909192427526,2024-01-24,FEED,Institucional,,89,12,101,PALAVRA CUMPRIDA! 🤝 Capivari de Baixo vai receber R$ 2 milhões para o,https://www.instagram.com/p/C2f3Gnsu3Bi/
18077222464384087,2023-08-17,REELS,Institucional,,99,2,101,Vereador Mirim! Essa é uma das formas de incentivarmos as crianças a p,https://www.instagram.com/reel/CwD8fl3ouqz/
18008659655545820,2024-08-04,FEED,Esporte,,97,3,100,APOIANDO AO ESPORTE! 🏆 Taça de Vice-Campeão entregue ao time do Santo,https://www.instagram.com/p/C-QrFJWpoBU/
17997276773047633,2023-08-03,FEED,Institucional,,93,7,100,Rebobina pro primeiro dia! 🔚 Me peguei pensando que já se foram 6 mes,https://www.instagram.com/p/Cvf0ISxOX2a/
17962718861376510,2023-04-05,FEED,Institucional,,95,5,100,Estamos de #Luto 🖤 que Deus conforte as famílias.,https://www.instagram.com/p/CqqGFTxO35R/
17877620828834512,2023-03-17,REELS,Institucional,,93,7,100,"Uma semana em 30 segundos! 🚀 Trabalho, reuniões, sessões, eventos, at",https://www.instagram.com/reel/Cp5yaxxD5rt/
17880373440461396,2026-02-03,FEED,Institucional,,91,8,99,ANO LEGISLATIVO COMEÇOU NA ALESC ▶️ O ano legislativo começou oficialm,https://www.instagram.com/p/DUTx445AXqf/
18003089000101150,2023-10-01,REELS,Institucional,,92,7,99,"➡️VEREADOR, esse post é pra você!😜 Gratidão pelo seu compromisso em t",https://www.instagram.com/reel/Cx2xTk6uK69/
17951285429608964,2023-04-27,REELS,Institucional,,96,3,99,AEROPORTO REGIONAL DE JAGUARUNA ✈️ Com uma média de 11 mil passageiros,https://www.instagram.com/reel/CrjovNVtJzf/
17905467252203575,2026-03-07,REELS,Atualidades,,94,4,98,O MAIOR ESCÂNDALO DA REPÚBLICA? O caso do Banco Master é um absurdo. P,https://www.instagram.com/reel/DVlrAdIjUL-/
18086750662753034,2025-10-24,REELS,Obras/Entregas,,92,6,98,CHEGAMOS EM TREZE TÍLIAS! Foram destinados R$ 200 mil para a pavimenta,https://www.instagram.com/reel/DQMtP3cAAd9/
18005543161783914,2023-06-13,REELS,Institucional,,98,0,98,"A correria entre audiências, Plenário e CCJ - tudo em modo turbo - enf",https://www.instagram.com/reel/CtclQhMJNzC/
17871529817912501,2023-05-26,REELS,Educacao,,95,3,98,Foi importante para minha formação como homem e como profissional! ✍🏼,https://www.instagram.com/reel/CstvVSKRaHm/
18438926680047325,2024-07-03,REELS,Saude,,88,9,97,"PROJETO EXAMES NAS FARMÁCIAS, aprovado! ✅ Facilitar a vida do catarine",https://www.instagram.com/reel/C8-RWZJpSYO/
17982110660157834,2023-05-08,REELS,Institucional,,93,4,97,"AMPLIAÇÃO DO PORTO! R$ 92 milhões para o Cais 3, custeado pela SCPAR, ",https://www.instagram.com/reel/Cr_1jTPMFd-/
17897901354450290,2026-05-22,REELS,Obras/Entregas,,90,6,96,"MAIS QUALIDADE DE VIDA! 🚧👏 A Rua do Teixaco, em Braço do Norte, vai ",https://www.instagram.com/reel/DYpVlVOAFlj/
18386796589156322,2026-03-15,REELS,Institucional,,83,13,96,É UMA HONRA! 🤝 É uma honra receber o reconhecimento como o deputado q,https://www.instagram.com/reel/DV7Io-KjQU4/
18110509987759914,2026-03-15,REELS,Autismo/TEA,,87,9,96,AUTISMO É PRIORIDADE 💙 Participei da inauguração da AMA em Rio Rufino,https://www.instagram.com/reel/DV6jzptANP3/
18028989764579230,2025-12-27,FEED,Obras/Entregas,,86,10,96,"UM ANO INTEIRO DE ENTREGA 🚀 Foram 12 meses de correria, de estrada, d",https://www.instagram.com/p/DSx3HdPAVKa/
18056067281625456,2025-09-22,FEED,Institucional,,92,4,96,Notícias da semana! 👀🗞️,https://www.instagram.com/p/DO6-_d4jbKq/
18059471525203908,2025-07-01,REELS,Obras/Entregas,,94,2,96,CAMINHOS DO MAR! 🌊 O asfaltamento da estrada que liga Passo de Torres,https://www.instagram.com/reel/DLkcITPuO9M/
18111134578432461,2024-12-11,REELS,Rural/Agro,,94,2,96,🚀OVINOCAPRINOCULTURA VALORIZADA! 🐑🐐 🌱 Potencial incrível para cres,https://www.instagram.com/reel/DDdIiqlOO5U/
17947159436419076,2023-03-09,FEED,Institucional,,90,6,96,Não podemos esperar as épocas de chuvas e enchentes para falar de um a,https://www.instagram.com/p/CplRgr0uLPW/
17997698569770700,2023-06-07,FEED,Institucional,,94,1,95,Meio ano se foi num piscar de olhos! 😮✨ 2023 tem sido intenso e reple,https://www.instagram.com/p/CtNCRDvuFBI/
17993603386743723,2023-04-26,FEED,Institucional,,90,5,95,ATENDIMENTOS ✅ Que correria boa do dia a dia atender todos que procura,https://www.instagram.com/p/Crg6hapO7kn/
18129305020383086,2024-11-28,FEED,Institucional,,94,0,94,SESSÃO ITINERANTE! ✅ Finalizamos com sucesso nossas sessões itinerante,https://www.instagram.com/p/DC6v2oJOWbk/
18031616897154388,2024-08-10,REELS,Institucional,,89,5,94,Mais de 8 municípios visitados em 36h! ✅ Um roteiro de sucesso onde ve,https://www.instagram.com/reel/C-gh6MMuEjU/
17999451874747895,2023-04-18,FEED,Obras/Entregas,,92,2,94,EM DEFESA DE TUBARÃO! 🦈 Buscamos recursos para sanar problemas que im,https://www.instagram.com/p/CrMWy7rOfh7/
17894954570908117,2023-10-18,REELS,Institucional,,91,2,93,EMOCIONANTE 🌸🎗️ Mulheres incríveis soltaram a voz em aplausos às red,https://www.instagram.com/reel/CyjmaP_OoWG/
18001509205858783,2023-06-14,REELS,Autismo/TEA,,89,4,93,LEVANTANDO A BANDEIRA DO AUTISMO 🧩 Com instituições apaixonadas pela ,https://www.instagram.com/reel/CtfJdlRLa47/
18051274577407810,2025-08-06,REELS,Institucional,,88,4,92,"Com orgulho e gratidão, aprovamos a homenagem ao Movimento Escoteiro e",https://www.instagram.com/reel/DNB6yvkptFR/
17963201744596197,2023-06-22,FEED,Educacao,,89,3,92,Uma manhã diferente com a Turma do Terceirão da escola Saul Ulysséa fa,https://www.instagram.com/p/Ctzwi9DOpDn/
18038085310415927,2023-03-31,FEED,Institucional,,82,10,92,Fique atento: a segunda edição da Sessão Azul em Tubarão acontece ness,https://www.instagram.com/p/CqdoRWLuDze/
18021265124687162,2026-07-02,FEED,Institucional,,79,12,91,"🏆 COMO NA COPA, ANTES DA DECISÃO, TEM A CLASSIFICAÇÃO. Na Assembleia ",https://www.instagram.com/p/DaTYV77iV-C/
18009298289863585,2026-05-26,FEED,Institucional,,76,15,91,Tem coisa que só quem é Catarina compreende. E a gente tem orgulho de ,https://www.instagram.com/p/DYzsqQ2gO3n/
18124435768439845,2025-05-19,REELS,Institucional,,84,7,91,PepêReborn em ação pra mostrar como se faz política: Prestando Contas ,https://www.instagram.com/reel/DJ2L2MWJKqq/
17990324624486436,2024-05-01,FEED,Institucional,sim,83,8,91,TRABALHO SÉRIO E COMPROMETIDO! 💪 No dia do trabalhador venho prestar ,https://www.instagram.com/p/C6bkjs8uPsE/
18355418164055939,2023-04-14,FEED,Institucional,,89,2,91,"🗣️Temos muitas pautas que merecem atenção no âmbito regional. E, como",https://www.instagram.com/p/CrCCGtCOmrr/
18266308366226903,2024-05-03,FEED,Institucional,,85,5,90,"ESTAMOS PREPARADOS! 💪 A cada evento realizado, um grupo está preparad",https://www.instagram.com/p/C6hJ6jpPHvS/
18084578854342430,2023-05-01,FEED,Institucional,,86,4,90,"🤝A todos os trabalhadores que se dedicam, exercem suas profissões com",https://www.instagram.com/p/CrtL2s_ueUO/
17992933517421541,2024-04-09,FEED,Institucional,,77,12,89,MINHA PARTE FAVORITA! 👀 A Comissão de Constituição e Justiça desempen,https://www.instagram.com/p/C5jhdTkOEiB/
17877744140891753,2023-08-31,REELS,Institucional,,84,5,89,Não poderia ficar fora dessa! 😉✅✌🏼,https://www.instagram.com/reel/Cwn2z2konUX/
18100527040436817,2024-08-31,REELS,Institucional,,76,12,88,"🚀 Agosto foi uma correria daquelas! 🌪️ Visitando mais de 50 cidades,",https://www.instagram.com/reel/C_WcqmgOGgn/
18249194839240508,2024-02-09,REELS,Institucional,,78,10,88,"“NÃO TEM BURACO, NÃO TEM LAMA E NEM POEIRA” - Roseli Camilo, moradora ",https://www.instagram.com/reel/C3JJqGEuenO/
18286904938154043,2023-12-04,FEED,Institucional,,78,10,88,Notícia Boa a gente compartilha! ✌🏼😉,https://www.instagram.com/p/C0cGj5vux22/
17973900398555091,2023-10-03,REELS,Obras/Entregas,,87,1,88,"Um dia repleto de desafios e conquistas, onde o esforço e a dedicação ",https://www.instagram.com/reel/Cx85QdiOm4m/
17975899283522483,2023-08-12,FEED,Institucional,,81,7,88,PROGRESSISTAS UNIDOS! 🩵 A reunião em Araranguá foi linda e evidenciou,https://www.instagram.com/p/Cv2IHs8O5bA/
18077805614120934,2025-10-12,REELS,Institucional,sim,83,4,87,🌈 Feliz Dia das Crianças! Que todas as crianças possam sentir a alegr,https://www.instagram.com/reel/DPtoAm2DaIS/
18052754606512499,2025-02-22,FEED,Institucional,,80,7,87,Arrasta pro lado e confira as notícias da semana! 💪🚀,https://www.instagram.com/p/DGYr7uFpRnS/
17993719979197271,2023-12-07,REELS,Institucional,,85,2,87,"🚨Atenção, organizações da sociedade civil! O Governo está com inscriç",https://www.instagram.com/reel/C0jX2iwumC4/
18030158554531777,2023-06-27,REELS,Saude,,84,3,87,SAÚDE É VIDA! ♥️ Investir nessa área é investir em todos nós. Hospitai,https://www.instagram.com/reel/CuAqK5duYua/
18099978394766972,2026-03-22,REELS,Institucional,,78,8,86,ENERGIA SOLAR PARA QUEM SALVA VIDAS ☀️❤️ Reduzir custos e dar mais fôl,https://www.instagram.com/reel/DWMlY0GgGV-/
18056565071467436,2026-03-19,REELS,Saude,,80,6,86,"MENOS DISCURSO, MAIS RESULTADO 🏥✅ A nova máquina de endoscopia já che",https://www.instagram.com/reel/DWExUaWgHZf/
18070008508968678,2025-06-07,REELS,Institucional,,81,5,86,DAS BELEZAS DE SANTA CATARINA 🐬 📸🔁 @faroldesantamarta,https://www.instagram.com/reel/DKnCbXApwNA/
17993806316110425,2023-10-31,REELS,Institucional,,82,4,86,ALEGRANDO MEU DIA! ☺️ Os vereadores mirins de Treze de Maio estiveram ,https://www.instagram.com/reel/CzE-N6muqkX/
18115462960677247,2026-06-25,REELS,Saude,,81,4,85,"MENOS CONTA, MAIS SAÚDE! ☀️🏥 Imagine transformar o gasto com energia ",https://www.instagram.com/reel/DaBaTfRJPmA/
17933329614215534,2026-04-13,REELS,Autismo/TEA,,74,11,85,AUTISMO 🧩,https://www.instagram.com/reel/DXFXtFciYUT/
17858193441466551,2025-07-30,FEED,Institucional,,82,3,85,ESTAR PRESENTE! 🤝 🚨 Avanços que você pode ver e sentir! Estivemos on,https://www.instagram.com/p/DMvnYFJpZPD/
17898872034209095,2025-06-14,REELS,Saude,,81,4,85,Investir em saúde é investir no presente das pessoas! 🤝,https://www.instagram.com/reel/DK4s-TVOWC7/
17879469606275734,2025-04-05,FEED,Institucional,,70,15,85,NOTÍCIAS DA SEMANA! 🗞️ arrasta! ↔️,https://www.instagram.com/p/DIE079DJKJa/
17981572571618701,2023-12-12,FEED,Institucional,,78,7,85,📍 A Comissão de Constituição e Justiça na Assembleia Legislativa de S,https://www.instagram.com/p/C0xOm8fO2OT/
17885742860793614,2023-05-31,REELS,Institucional,,78,7,85,ROTINA INTENSA! Os bastidores do dia de um Deputado Estadual são inten,https://www.instagram.com/reel/Cs7BnM5pfSU/
18044420888293707,2025-07-21,FEED,Institucional,,80,4,84,COMEÇANDO A SEMANA INFORMADO! 🗞️☕️,https://www.instagram.com/p/DMYYpJjJwRU/
